SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	global_idx	presentation_number
2	13	12	48	49956	684	93.57296153332572	1	1.0	2028.3732080133632	1.0	292.0		1	1.0	1	3	2.0	0	9736	2
2	13	12	49	69311	7777	93.57300783705433	0	1.0	737.9168710031082	0.0			0	1.0	1	0	1.0	0	9737	1
2	13	12	50	16208	8134	93.57305412495043	0	1.0	960.5870560044423	0.0			0	1.0	1	0	1.0	0	9738	1
2	13	12	51	18926	1111	93.57310041715392	0	1.0	2167.743956000777	1.0			0	1.0	1	1	1.0	0	9739	1
2	13	12	52	32911	443	93.57314671168568	0	1.0	763.9280059956945	0.0			0	1.0	1	0	1.0	0	9740	1
2	13	12	53	34844	6295	93.5731930072652	0	1.0	887.5701009819749	0.0			0	1.0	1	0	1.0	0	9741	1
2	13	12	54	55970	769	93.57323930761775	1	1.0	642.4899509875104	0.0	83.0		1	1.0	0	1	2.0	0	9742	2
2	13	12	55	28499	1063	93.57333188923076	1	1.0	565.0689339963719	0.0	39.0		1	1.0	0	1	2.0	0	9743	2
2	13	12	56	58202	4996	93.57337818911763	0	1.0	1203.9342049974948	0.0			0	1.0	1	0	1.0	0	9744	1
2	13	12	57	61514	845	93.57342447689734	0	1.0	1162.4533559952397	0.0			0	1.0	1	0	1.0	0	9745	1
2	13	12	58	33916	6057	93.57347077690065	0	1.0	1017.701142001897	0.0			0	1.0	1	0	1.0	0	9746	1
2	13	12	59	4063	4300	93.57351707096676	0	1.0	1454.755881015444	0.0			0	1.0	1	0	1.0	0	9747	1
2	13	12	60	39033	6270	93.57356335967779	1	1.0	641.3210360042285	0.0	395.0		1	1.0	0	1	2.0	0	9748	2
2	13	12	61	69395	9482	93.57360965816768	0	1.0	881.6185849718748	0.0			0	1.0	1	0	1.0	0	9749	1
2	13	12	62	61892	1201	93.57365595409647	1	1.0	949.625895009376	0.0	6273.0		0	0.0	0	1	2.0	0	9750	2
2	14	1	1	72092	6932	100.58633616869336	0	1.0	940.3986249999433	0.0			0	1.0	1	0	1.0	0	9751	1
2	14	1	2	64659	1873	100.58638249523936	1	0.0	921.3415499998518	0.0	7906.0		0	1.0	1	0	1.0	0	9752	2
2	14	1	3	51927	3024	100.58642875461372	1	1.0	1624.0810269991923	0.0	142.0		0	0.0	0	1	2.0	0	9753	2
2	14	1	4	2487	4493	100.58647509175351	1	0.0	1039.173502000267	0.0	1757.0	6407.0	0	1.0	1	0	1.0	0	9754	3
2	14	1	5	23761	7831	100.58652134425938	0	1.0	914.098003999243	0.0			0	1.0	1	0	1.0	0	9755	1
2	14	1	6	8074	6927	100.58656767720822	1	1.0	1305.2638650005974	0.0	227.0		0	0.0	0	1	2.0	0	9756	2
2	14	1	7	12495	7012	100.58661393087822	0	1.0	935.3114479999933	0.0			0	1.0	1	0	1.0	0	9757	1
2	14	1	8	4625	6563	100.5866602709284	1	1.0	1636.408628000936	0.0	228.0		0	0.0	0	1	2.0	0	9758	2
2	14	1	9	30270	7884	100.58670652052388	1	0.0	1402.8324939990853	0.0	791.0	5569.0	0	1.0	1	0	1.0	0	9759	3
2	14	1	10	44053	596	100.58679910912178	0	1.0	854.6197579998989	0.0			0	1.0	1	0	1.0	0	9760	1
2	14	1	11	42112	8226	100.58684546337462	0	1.0	804.8552369982643	0.0			0	1.0	1	0	1.0	0	9761	1
2	14	1	12	4512	5069	100.58689169620628	0	1.0	919.3487419997837	0.0			0	1.0	1	0	1.0	0	9762	1
2	14	1	13	35987	474	100.58693806221709	0	1.0	885.2894240008026	0.0			0	1.0	1	0	1.0	0	9763	1
2	14	1	14	31955	8150	100.58698428538628	0	1.0	766.2190589999227	0.0			0	1.0	1	0	1.0	0	9764	1
2	14	1	15	44489	7169	100.58703065710142	1	1.0	1306.998136999027	0.0	191.0	370.0	0	0.0	0	1	2.0	0	9765	3
2	14	1	16	41281	3984	100.58707686921116	1	1.0	1829.5925189995612	1.0	45.0	114.0	0	0.0	1	2	2.0	0	9766	3
2	14	1	17	13899	6971	100.58712325559463	1	0.0	2099.5699190007144	0.0	1886.0		0	1.0	1	0	1.0	0	9767	2
2	14	1	18	302	9383	100.58716945664492	0	1.0	1356.049879001148	0.0			0	1.0	1	0	1.0	0	9768	1
2	14	1	19	49956	684	100.5872158508282	1	1.0	3614.7938009999048	1.0	32.0	325.0	0	0.0	1	2	2.0	0	9769	3
2	14	1	20	2578	8263	100.5872620495502	1	1.0	1780.8314720005	0.0	143.0		0	0.0	0	1	2.0	0	9770	2
2	14	1	21	1161	2170	100.58730844897218	0	1.0	733.6191020003752	0.0			0	1.0	1	0	1.0	0	9771	1
2	14	1	22	18223	5509	100.58740104420576	0	0.0	1493.7516850004613	0.0			0	0.0	0	1	2.0	0	9772	1
2	14	1	23	39586	9263	100.5874472190626	1	0.0	761.1680059999344	0.0	1221.0		0	1.0	1	0	1.0	0	9773	2
2	14	1	24	22862	9503	100.58749362872912	1	1.0	892.1900389996154	0.0	121.0	276.0	0	0.0	0	1	2.0	0	9774	3
2	14	1	25	38526	6429	100.58753972244448	1	0.0	676.4726010005688	0.0	119.0		0	1.0	1	0	1.0	0	9775	2
2	14	1	26	52300	9514	100.5875860073138	1	1.0	670.1462500004709	0.0	543.0	5592.0	0	0.0	0	1	2.0	0	9776	3
2	14	1	27	35830	6517	100.58763230696786	1	1.0	828.7257440006215	0.0	3978.0	7867.0	0	0.0	0	1	2.0	0	9777	3
2	14	1	28	71382	3739	100.58767860301305	1	0.0	789.6182469994528	0.0	2268.0		0	1.0	1	0	1.0	0	9778	2
2	14	1	29	55212	7533	100.58772488869727	1	0.0	1234.3888189989227	0.0	4443.0		0	1.0	1	0	1.0	0	9779	2
2	14	1	30	31889	6533	100.58777118637227	1	1.0	1520.4816450004728	0.0	172.0		0	0.0	0	1	2.0	0	9780	2
2	14	1	31	68424	8411	100.5878637753194	0	1.0	778.6640760004958	0.0			0	1.0	1	0	1.0	0	9781	1
2	14	1	32	47996	7176	100.58791007311083	1	0.0	934.0385010000318	0.0	8697.0		0	1.0	1	0	1.0	0	9782	2
2	14	1	33	37998	1062	100.58795635669956	0	1.0	822.9431760009902	0.0			0	1.0	1	0	1.0	0	9783	1
2	14	1	34	24368	4521	100.58800265192984	0	1.0	773.2635140000639	0.0			0	1.0	1	0	1.0	0	9784	1
2	14	1	35	22146	3746	100.5880489461124	0	1.0	811.2756899990926	0.0			0	1.0	1	0	1.0	0	9785	1
2	14	1	36	23836	2115	100.58809524297249	1	0.0	811.6043270001682	0.0	75.0		0	1.0	1	0	1.0	0	9786	2
2	14	1	37	24240	3865	100.58814154390711	0	1.0	626.7606780002097	0.0			0	1.0	1	0	1.0	0	9787	1
2	14	1	38	31955	8150	100.58818782668097	1	1.0	675.084037000488	0.0	23.0		1	1.0	0	1	2.0	0	9788	2
2	14	1	39	33141	5560	100.58823412796482	1	0.0	782.8069949991914	0.0	4250.0	4405.0	0	1.0	1	0	1.0	0	9789	3
2	14	1	40	22419	2081	100.58828042435924	0	1.0	862.2206809995987	0.0			0	1.0	1	0	1.0	0	9790	1
2	14	1	41	37285	4226	100.58832671202252	0	1.0	714.4004669989954	0.0			0	1.0	1	0	1.0	0	9791	1
2	14	1	42	56851	787	100.5883730041096	0	1.0	836.5948720002051	0.0			0	1.0	1	0	1.0	0	9792	1
2	14	1	43	10155	8853	100.58846560306849	0	1.0	1610.5013030010011	0.0			0	1.0	1	0	1.0	0	9793	1
2	14	1	44	26961	6685	100.58851189387497	1	0.0	2377.999534999617	1.0	174.0		0	1.0	1	1	1.0	0	9794	2
2	14	1	45	65161	7600	100.5885581872426	0	1.0	1024.0592480004125	0.0			0	1.0	1	0	1.0	0	9795	1
2	14	1	46	56693	3652	100.58860447863115	1	1.0	1237.561525998899	0.0	340.0		0	0.0	0	1	2.0	0	9796	2
2	14	1	47	36146	9955	100.58865077875087	1	1.0	841.2809730016305	0.0	595.0	9725.0	0	0.0	0	1	2.0	0	9797	3
2	14	1	48	38618	4935	100.58869707188568	0	1.0	1520.7453349994466	0.0			0	1.0	1	0	1.0	0	9798	1
2	14	1	49	33861	1606	100.58874336420558	1	0.0	1126.188987000205	0.0	5124.0	6337.0	0	1.0	1	0	1.0	0	9799	3
2	14	1	50	43200	5722	100.58878965768965	1	1.0	1171.2338479992468	0.0	2819.0		0	0.0	0	1	2.0	0	9800	2
2	14	1	51	2034	9122	100.58883594651707	0	1.0	1075.9512880013062	0.0			0	1.0	1	0	1.0	0	9801	1
2	14	1	52	43491	8113	100.58892843616196	1	0.0	1151.9071469992923	0.0	5965.0		0	1.0	1	0	1.0	0	9802	2
2	14	1	53	52795	9200	100.58897473837715	1	1.0	1132.3721289991227	0.0	179.0		0	0.0	0	1	2.0	0	9803	2
2	14	1	54	42292	1148	100.58902103151193	1	1.0	2963.1666670011327	1.0	79.0		0	0.0	1	1	2.0	0	9804	2
2	14	1	55	45183	1170	100.5890673265094	0	1.0	1187.4744519991507	0.0			0	1.0	1	0	1.0	0	9805	1
2	14	1	56	23265	4967	100.58911361952777	0	1.0	774.4999420010573	0.0			0	1.0	1	0	1.0	0	9806	1
2	14	1	57	8749	7217	100.58915991382672	1	0.0	1613.9711489995534	0.0	323.0		0	1.0	1	0	1.0	0	9807	2
2	14	1	58	18078	1790	100.58920620544812	1	0.0	1082.1344510004565	0.0	6700.0		0	1.0	1	0	1.0	0	9808	2
2	14	1	59	11114	3213	100.58925249427556	0	1.0	877.7127060002385	0.0			0	1.0	1	0	1.0	0	9809	1
2	14	1	60	17799	5477	100.58929879695641	1	0.0	1627.6313190010114	0.0	2810.0		0	1.0	1	0	1.0	0	9810	2
2	14	1	61	53448	7361	100.58934508205856	0	1.0	955.1869450006053	0.0			0	1.0	1	0	1.0	0	9811	1
2	14	1	62	48233	9644	100.5893913815962	1	1.0	818.6704800009466	0.0	5205.0		0	0.0	0	1	2.0	0	9812	2
2	14	1	63	16664	1292	100.58943767833988	1	1.0	1618.7042349993135	0.0	512.0		0	0.0	0	1	2.0	0	9813	2
2	14	2	1	50793	9030	100.59081144328228	0	1.0	1161.6823920012391	0.0			0	1.0	1	0	1.0	0	9814	1
2	14	2	2	65254	896	100.59085774910636	1	1.0	838.4083740002097	0.0	374.0	716.0	0	0.0	0	1	2.0	0	9815	3
2	14	2	3	71215	4686	100.59090403711888	1	1.0	1644.4258560004528	0.0	85.0		0	0.0	0	1	2.0	0	9816	2
2	14	2	4	71475	8945	100.59095034725031	1	0.0	2401.152747001106	1.0	254.0		0	1.0	2	2	1.0	0	9817	2
2	14	2	5	29949	2708	100.59099663270172	0	1.0	991.5847680003936	0.0			0	1.0	1	0	1.0	0	9818	1
2	14	2	6	52303	715	100.59104292932896	0	0.0	1234.872417000588	0.0			0	0.0	0	1	2.0	0	9819	1
2	14	2	7	40152	3943	100.5910892188549	0	1.0	832.1150129995658	0.0			0	1.0	1	0	1.0	0	9820	1
2	14	2	8	47615	655	100.59113552293275	0	1.0	845.2318500003457	0.0			0	1.0	1	0	1.0	0	9821	1
2	14	2	9	4412	3747	100.59118180465885	1	0.0	1002.4091159993986	0.0	1269.0		0	1.0	1	0	1.0	0	9822	2
2	14	2	10	12745	5151	100.5912281088531	0	1.0	989.2787520002456	0.0			0	1.0	1	0	1.0	0	9823	1
2	14	2	11	23265	4967	100.59127439733128	1	1.0	602.9397330003121	0.0	17.0		1	1.0	0	1	2.0	0	9824	2
2	14	2	12	14758	8501	100.59136698872317	1	1.0	1392.97560399973	0.0	271.0	7195.0	0	0.0	0	1	2.0	0	9825	3
2	14	2	13	24696	5035	100.59141328791156	0	1.0	838.2736680014204	0.0			0	1.0	1	0	1.0	0	9826	1
2	14	2	14	2110	2490	100.59145957115106	0	1.0	619.1832429994976	0.0			0	1.0	1	0	1.0	0	9827	1
2	14	2	15	27260	6527	100.59150587278418	1	0.0	866.7187880000711	0.0	267.0		0	1.0	1	0	1.0	0	9828	2
2	14	2	16	56481	5819	100.5915521614952	1	1.0	1159.2410980010754	0.0	314.0		0	0.0	0	1	2.0	0	9829	2
2	14	2	17	56392	7432	100.59159846883269	1	0.0	776.5274009998394	0.0	7604.0		0	1.0	1	0	1.0	0	9830	2
2	14	2	18	43821	592	100.59164474671707	0	1.0	959.1753410004457	0.0			0	1.0	1	0	1.0	0	9831	1
2	14	2	19	4362	9387	100.5916910514934	1	1.0	948.4582400000364	0.0	398.0		0	0.0	0	1	2.0	0	9832	2
2	14	2	20	18687	4607	100.59173733543138	1	1.0	873.9443819995358	0.0	1246.0		0	0.0	0	1	2.0	0	9833	2
2	14	2	21	70572	1270	100.59178363275714	1	1.0	880.6829179993656	0.0	552.0	592.0	0	0.0	0	1	2.0	0	9834	3
2	14	2	22	15360	6369	100.59182992600836	1	1.0	2414.5963009996194	1.0	117.0		0	0.0	1	1	2.0	0	9835	2
2	14	2	23	53401	5018	100.59187621308956	0	1.0	1690.970785999525	0.0			0	1.0	1	0	1.0	0	9836	1
2	14	2	24	29707	8240	100.59192251367494	1	0.0	962.7799800000503	0.0	9806.0		0	1.0	1	0	1.0	0	9837	2
2	14	2	25	2172	2836	100.5919688103022	0	1.0	948.9774390003731	0.0			0	1.0	1	0	1.0	0	9838	1
2	14	2	26	29507	7482	100.5920613912167	0	0.0	2233.9630919996125	1.0			0	0.0	1	1	2.0	0	9839	1
2	14	2	27	49027	2045	100.59210769075435	0	1.0	882.8741819997958	0.0			0	1.0	1	0	1.0	0	9840	1
2	14	2	28	4691	34	100.5921539842384	0	1.0	793.2431110002652	0.0			0	1.0	1	0	1.0	0	9841	1
2	14	2	29	18850	7167	100.59220027376432	1	0.0	3729.972742001337	1.0	518.0	9083.0	0	1.0	2	1	1.0	0	9842	3
2	14	2	30	23761	7831	100.592246576678	1	1.0	1124.7726759993384	0.0	87.0		1	1.0	0	1	2.0	0	9843	2
2	14	2	31	64529	5947	100.59229286387561	0	1.0	902.8682580010353	0.0			0	1.0	1	0	1.0	0	9844	1
2	14	2	32	1318	7729	100.59233916027004	0	0.0	1129.0412779999315	0.0			0	0.0	0	1	2.0	0	9845	1
2	14	2	33	636	4036	100.59238544898108	0	1.0	969.9862039997241	0.0			0	1.0	1	0	1.0	0	9846	1
2	14	2	34	2696	7749	100.5924317492172	1	0.0	905.8023300003698	0.0	4645.0		0	1.0	1	0	1.0	0	9847	2
2	14	2	35	54960	755	100.5924780452624	0	0.0	912.0092430002842	0.0			0	0.0	0	1	2.0	0	9848	1
2	14	2	36	61029	3844	100.5925706345588	1	0.0	768.5685899996315	0.0	2773.0		0	1.0	1	0	1.0	0	9849	2
2	14	2	37	72265	5350	100.59261682152282	1	0.0	703.9614799996343	0.0	9349.0		0	1.0	1	0	1.0	0	9850	2
2	14	2	38	20443	247	100.59266312152612	1	0.0	1010.379280000052	0.0	2625.0		0	1.0	1	0	1.0	0	9851	2
2	14	2	39	43821	592	100.59270942071451	1	1.0	602.8895130002638	0.0	20.0		1	1.0	0	1	2.0	0	9852	2
2	14	2	40	25425	1229	100.59275571221951	0	1.0	621.5817979991698	0.0			0	1.0	1	0	1.0	0	9853	1
2	14	2	41	72037	6677	100.5928020060528	1	0.0	915.6616489999577	0.0	4702.0	9135.0	0	1.0	1	0	1.0	0	9854	3
2	14	2	42	61578	4346	100.59284830349496	0	1.0	901.6192260005481	0.0			0	1.0	1	0	1.0	0	9855	1
2	14	2	43	38023	498	100.59289459360296	1	1.0	1638.0339249990357	0.0	2693.0		0	0.0	0	1	2.0	0	9856	2
2	14	2	44	28120	2780	100.59294089127796	1	0.0	1008.1484919992362	0.0	357.0	7691.0	0	1.0	1	0	1.0	0	9857	3
2	14	2	45	48765	5173	100.59303347032981	0	1.0	626.3617069998872	0.0			0	1.0	1	0	1.0	0	9858	1
2	14	2	46	41184	5637	100.59307976532727	1	0.0	724.6281260013347	0.0	6366.0		0	1.0	1	0	1.0	0	9859	2
2	14	2	47	20443	247	100.59312606509774	1	1.0	601.6185349999432	0.0	8.0	2634.0	1	1.0	0	1	2.0	0	9860	3
2	14	2	48	60153	2004	100.59317235613707	0	1.0	760.8429680003611	0.0			0	1.0	1	0	1.0	0	9861	1
2	14	2	49	69022	3285	100.59321864927188	0	1.0	1047.8686009992089	0.0			0	1.0	1	0	1.0	0	9862	1
2	14	2	50	32559	3693	100.59326494776178	1	0.0	916.5645810007843	0.0	6097.0		0	1.0	1	0	1.0	0	9863	2
2	14	2	51	39586	9263	100.59331124078015	1	1.0	602.0276729996112	0.0	90.0	1312.0	1	1.0	0	1	2.0	0	9864	3
2	14	2	52	35935	1146	100.5933575356612	0	1.0	891.5748590006841	0.0			0	1.0	1	0	1.0	0	9865	1
2	14	2	53	10083	6970	100.5934038257692	0	1.0	1158.1935789999989	0.0			0	1.0	1	0	1.0	0	9866	1
2	14	2	54	50209	6614	100.59345012390986	0	1.0	1260.9792549992562	0.0			0	1.0	1	0	1.0	0	9867	1
2	14	2	55	2252	7538	100.59354270482436	1	1.0	1366.582100999949	1.0	254.0		0	0.0	1	1	2.0	0	9868	2
2	14	2	56	636	4036	100.59358900261576	1	1.0	637.7263960002892	0.0	22.0		1	1.0	0	1	2.0	0	9869	2
2	14	2	57	18843	6978	100.59363529947586	1	0.0	1662.2959039996204	0.0	317.0		0	1.0	1	0	1.0	0	9870	2
2	14	2	58	4063	4300	100.59368159912992	1	1.0	811.9114649998664	0.0	123.0		0	0.0	0	1	2.0	0	9871	2
2	14	2	59	50209	6614	100.59372788434848	1	1.0	537.2153570006049	0.0	4.0		1	1.0	0	1	2.0	0	9872	2
2	14	2	60	37285	4226	100.59377418097574	1	1.0	664.6039669994934	0.0	81.0		1	1.0	0	1	2.0	0	9873	2
2	14	2	61	53363	7356	100.59382047469262	1	0.0	1202.2522340012072	0.0	239.0		0	1.0	1	0	1.0	0	9874	2
2	14	2	62	49766	6441	100.59386676584836	1	1.0	1220.8325449992117	0.0	280.0		0	0.0	0	1	2.0	0	9875	2
2	14	3	1	47943	9158	100.59533504897261	1	1.0	1673.3731160002208	0.0	7234.0		0	0.0	0	1	2.0	0	9876	2
2	14	3	2	11528	7940	100.59538135596084	1	1.0	1126.8594310004119	0.0	460.0	605.0	0	0.0	0	1	2.0	0	9877	3
2	14	3	3	11984	8683	100.59542763920037	0	1.0	1124.5233780009585	0.0			0	1.0	1	0	1.0	0	9878	1
2	14	3	4	66603	6162	100.5954739402514	1	1.0	1186.1611490003268	0.0	380.0	591.0	0	0.0	0	1	2.0	0	9879	3
2	14	3	5	13125	6998	100.5955202229088	1	1.0	2071.7372550006985	0.0	7191.0		0	0.0	0	1	2.0	0	9880	2
2	14	3	6	11319	7577	100.59556653734762	1	0.0	1076.8087329997795	0.0	4222.0		0	1.0	1	0	1.0	0	9881	2
2	14	3	7	58793	9058	100.59561281953938	0	1.0	1063.1296600004134	0.0			0	1.0	1	0	1.0	0	9882	1
2	14	3	8	53401	5018	100.59565912222024	1	1.0	589.2889139995532	0.0	46.0		1	1.0	0	1	2.0	0	9883	2
2	14	3	9	9363	1409	100.59570540545973	0	0.0	2822.484106000047	1.0			0	0.0	1	1	2.0	0	9884	1
2	14	3	10	44634	9364	100.59575170325115	1	0.0	1702.8988040001423	0.0	524.0	2289.0	0	1.0	1	0	1.0	0	9885	3
2	14	3	11	34450	7829	100.59579799813218	1	0.0	902.6890029999776	0.0	4486.0		0	1.0	1	0	1.0	0	9886	2
2	14	3	12	302	9383	100.59584428567904	1	1.0	1592.5653079993936	0.0	118.0		1	1.0	0	1	2.0	0	9887	2
2	14	3	13	26373	348	100.59589058475105	0	1.0	808.0304569994041	0.0			0	1.0	1	0	1.0	0	9888	1
2	14	3	14	15430	5137	100.59598317253403	1	0.0	1203.9068039994163	0.0	1349.0		0	1.0	1	0	1.0	0	9889	2
2	14	3	15	15891	3617	100.59602946159428	0	0.0	1731.1560759990243	0.0			0	0.0	0	1	2.0	0	9890	1
2	14	3	16	31029	418	100.59607576369308	1	0.0	848.6511829996742	0.0	5343.0		0	1.0	1	0	1.0	0	9891	2
2	14	3	17	70335	6890	100.59612204495352	1	0.0	1531.2427770004433	1.0	8784.0		0	1.0	1	1	1.0	0	9892	2
2	14	3	18	26924	6655	100.59616834914776	0	1.0	1168.0651049991864	0.0			0	1.0	1	0	1.0	0	9893	1
2	14	3	19	18965	1674	100.59621464018709	0	1.0	1121.9202289994428	0.0			0	1.0	1	0	1.0	0	9894	1
2	14	3	20	5833	9223	100.5962609371636	0	1.0	843.3655759999965	0.0			0	1.0	1	0	1.0	0	9895	1
2	14	3	21	3484	6129	100.59630722843576	1	1.0	2690.932481000345	1.0	9076.0		0	0.0	1	1	2.0	0	9896	2
2	14	3	22	18667	2908	100.59635342145339	0	1.0	839.6531509988563	0.0			0	1.0	1	0	1.0	0	9897	1
2	14	3	23	47103	7883	100.59639972320292	0	1.0	1003.0293939998955	0.0			0	1.0	1	0	1.0	0	9898	1
2	14	3	24	12799	156	100.5964460207615	0	1.0	767.413908999515	0.0			0	1.0	1	0	1.0	0	9899	1
2	14	3	25	2034	9122	100.59649231506044	1	1.0	701.1717229997885	0.0	98.0		1	1.0	0	1	2.0	0	9900	2
2	14	3	26	15735	9171	100.59658489143476	0	1.0	909.7091559997352	0.0			0	1.0	1	0	1.0	0	9901	1
2	14	3	27	4362	9387	100.59663118410388	1	1.0	643.6445689996617	0.0	69.0	468.0	1	1.0	0	1	2.0	0	9902	3
2	14	3	28	34039	4482	100.59667748829816	1	0.0	1119.0830719988298	0.0	394.0		0	1.0	1	0	1.0	0	9903	2
2	14	3	29	41714	2725	100.59672378061803	0	1.0	829.156965999573	0.0			0	1.0	1	0	1.0	0	9904	1
2	14	3	30	69022	3285	100.59677007561548	1	1.0	620.8209540000098	0.0	42.0		1	1.0	0	1	2.0	0	9905	2
2	14	3	31	63566	7814	100.5968163727084	1	1.0	2571.1365120005207	1.0	903.0	5257.0	0	0.0	1	1	2.0	0	9906	3
2	14	3	32	2660	9957	100.59686265699564	1	1.0	2669.8171309999448	1.0	3865.0		0	0.0	1	1	2.0	0	9907	2
2	14	3	33	50700	8594	100.59690895257516	0	0.0	1468.4646189998602	0.0			0	0.0	0	1	2.0	0	9908	1
2	14	3	34	36674	9172	100.59695524850395	0	1.0	816.5010169996094	0.0			0	1.0	1	0	1.0	0	9909	1
2	14	3	35	50793	9030	100.5970478367526	1	1.0	778.4096100003808	0.0	95.0		1	1.0	0	1	2.0	0	9910	2
2	14	3	36	24208	9333	100.59709413198289	0	1.0	1024.5188270000651	0.0			0	1.0	1	0	1.0	0	9911	1
2	14	3	37	46307	8895	100.5971404289594	0	1.0	866.2351379989558	0.0			0	1.0	1	0	1.0	0	9912	1
2	14	3	38	10133	6501	100.59718671406152	1	1.0	1234.443253999416	0.0	504.0		0	0.0	0	1	2.0	0	9913	2
2	14	3	39	52596	4023	100.59723302000202	1	1.0	1082.967987000302	0.0	212.0		0	0.0	0	1	2.0	0	9914	2
2	14	3	40	6265	4450	100.59727930359077	1	1.0	1106.3197479998053	0.0	188.0		0	0.0	0	1	2.0	0	9915	2
2	14	3	41	41756	9112	100.59732560371047	0	1.0	971.2792219997935	0.0			0	1.0	1	0	1.0	0	9916	1
2	14	3	42	10036	3340	100.59737189521547	0	1.0	1169.1422720014089	0.0			0	1.0	1	0	1.0	0	9917	1
2	14	3	43	17575	3205	100.59741819428744	1	0.0	836.8635650003853	0.0	2855.0		0	1.0	1	0	1.0	0	9918	2
2	14	3	44	16274	3378	100.59746448439545	1	0.0	791.9989740003075	0.0	6148.0		0	1.0	1	0	1.0	0	9919	2
2	14	3	45	61086	9258	100.59755707043225	0	1.0	784.9757539988785	0.0			0	1.0	1	0	1.0	0	9920	1
2	14	3	46	50583	8194	100.59760336705948	1	0.0	754.5558849997177	0.0	214.0		0	1.0	1	0	1.0	0	9921	2
2	14	3	47	34450	7829	100.59764956485014	1	1.0	581.2442590013234	0.0	35.0	4522.0	1	1.0	0	1	2.0	0	9922	3
2	14	3	48	56840	9428	100.59769585495815	0	0.0	1756.8449349982984	0.0			0	0.0	0	1	2.0	0	9923	1
2	14	3	49	64529	5947	100.59774215053766	1	1.0	1054.966941001112	0.0	79.0		1	1.0	0	1	2.0	0	9924	2
2	14	3	50	38648	1589	100.59778845182154	1	1.0	935.8507880006074	0.0	360.0	452.0	0	0.0	0	1	2.0	0	9925	3
2	14	3	51	60153	2004	100.59783474565484	1	1.0	662.5861709999299	0.0	64.0		1	1.0	0	1	2.0	0	9926	2
2	14	3	52	56840	9428	100.59788104274776	1	1.0	535.2937899988319	0.0	3.0		1	1.0	0	1	2.0	0	9927	2
2	14	3	53	72312	5014	100.5979273330886	0	1.0	911.0847870015277	0.0			0	1.0	1	0	1.0	0	9928	1
2	14	3	54	48840	673	100.59797362645622	1	0.0	1220.7136819997684	0.0	2592.0		0	1.0	1	0	1.0	0	9929	2
2	14	3	55	63957	3915	100.59806621354072	0	0.0	976.3938120013336	0.0			0	0.0	0	1	2.0	0	9930	1
2	14	3	56	15735	9171	100.59811250236817	1	1.0	803.4761390008499	0.0	29.0		1	1.0	0	1	2.0	0	9931	2
2	14	3	57	35534	5640	100.598158806446	0	1.0	772.8594379987043	0.0			0	1.0	1	0	1.0	0	9932	1
2	14	3	58	42922	2140	100.59820509888232	0	1.0	1011.4043689991375	0.0			0	1.0	1	0	1.0	0	9933	1
2	14	3	59	71720	9512	100.59825138770977	1	1.0	1774.9621170005412	0.0	3053.0		0	0.0	0	1	2.0	0	9934	2
2	14	3	60	67948	8965	100.59829768841153	0	1.0	1028.4010140003375	0.0			0	1.0	1	0	1.0	0	9935	1
2	14	3	61	38615	1816	100.59834398073144	0	1.0	1275.4455119993509	0.0			0	1.0	1	0	1.0	0	9936	1
2	14	3	62	64529	5947	100.59839026886038	1	1.0	554.3662470008712	0.0	12.0	92.0	1	1.0	0	1	2.0	0	9937	3
2	14	3	63	57756	1556	100.59843656118028	0	1.0	669.6973770012846	0.0			0	1.0	1	0	1.0	0	9938	1
2	14	4	1	2110	2490	100.59981111623345	1	1.0	702.3101209997549	0.0	111.0		1	1.0	0	1	2.0	0	9939	2
2	14	4	2	45310	7763	100.59985740960109	0	1.0	1186.234176999278	0.0			0	1.0	1	0	1.0	0	9940	1
2	14	4	3	65161	7600	100.59990369551817	1	1.0	629.8169040001085	0.0	145.0		1	1.0	0	1	2.0	0	9941	2
2	14	4	4	15891	3617	100.59995001321658	1	1.0	580.8029210002132	0.0	51.0		1	1.0	0	1	2.0	0	9942	2
2	14	4	5	20748	3709	100.599996289704	1	0.0	1477.9943699995783	0.0	6494.0		0	1.0	1	0	1.0	0	9943	2
2	14	4	6	5833	9223	100.60004260751884	1	1.0	627.112803998898	0.0	48.0		1	1.0	0	1	2.0	0	9944	2
2	14	4	7	8074	6927	100.6000888730632	1	1.0	517.8251819997968	0.0	188.0	416.0	1	1.0	0	1	2.0	0	9945	3
2	14	4	8	58518	9940	100.60013518459164	0	0.0	1392.306883000856	0.0			0	0.0	0	1	2.0	0	9946	1
2	14	4	9	38618	4935	100.600181463873	1	1.0	713.8295650001965	0.0	148.0		1	1.0	0	1	2.0	0	9947	2
2	14	4	10	55825	3309	100.60022776783444	1	0.0	683.9649150006153	0.0	5623.0		0	1.0	1	0	1.0	0	9948	2
2	14	4	11	59788	1920	100.600274051656	0	1.0	971.1976949984092	0.0			0	1.0	1	0	1.0	0	9949	1
2	14	4	12	3484	6129	100.60036664782092	1	1.0	573.7122410009761	0.0	53.0	9130.0	1	1.0	0	1	2.0	0	9950	3
